,prices,address,description
226,"490,000€","Flat / Apartment in paseo de Sant Joan, La Dreta de l'Eixample, Barcelona",4 bed 102 m² Floor 4 exterior with lift 
227,"215,000€","Flat / Apartment in calle de Verdi, Vallcarca i els Penitents, Barcelona",1 bed 62 m² Ground floor exterior without lift 
228,"260,000€","Flat / Apartment in La Sagrada Família, Barcelona",2 bed 57 m² Floor 1  with lift 
229,"1,750,000€","Flat / Apartment in Rosari 35, Les Tres Torres, Barcelona",5 bed 306 m² Floor 2 exterior with lift 
230,"290,000€","Flat / Apartment in calle del Comte d'Urgell, La Nova Esquerra de l'Eixample, Barcelona",2 bed 52 m² Floor 1 exterior without lift 
231,"670,000€","Flat / Apartment in calle de Valencia, 172, L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 159 m² Floor 2 exterior with lift 
232,"1,250,000€","Flat / Apartment in calle dels Cavallers, 65, Pedralbes, Barcelona",4 bed 170 m² Floor 5 exterior with lift 
233,"315,000€","Flat / Apartment in calle Córcega, L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 78 m² Floor 1 exterior with lift 
234,"1,250,000€","Flat / Apartment in calle dels Cavallers, 65, Pedralbes, Barcelona",4 bed 170 m² Floor 5 exterior with lift 
235,"299,000€","Flat / Apartment in calle de Sant Antoni Maria Claret, 204, La Sagrada Família, Barcelona",2 bed 79 m² Floor 1 exterior with lift 
236,"495,000€","Flat / Apartment in calle de Benet Mateu, Sarrià, Barcelona",5 bed 121 m² Floor 5 exterior with lift 
237,"100,000€","Flat / Apartment in riera Baixa, El Raval, Barcelona",1 bed 30 m² Floor 1 exterior without lift 
238,"320,000€","Flat / Apartment in La Sagrada Família, Barcelona",4 bed 95 m² Floor 4  with lift 
239,"285,000€","Flat / Apartment in calle de Laforja, Sant Gervasi - Galvany, Barcelona",1 bed 68 m² Floor 1 exterior without lift 
240,"695,000€","Flat / Apartment in calle d'Aribau, Sant Gervasi - Galvany, Barcelona",4 bed 135 m² Floor 6 exterior with lift 
241,"440,000€","Flat / Apartment in avenida de Josep Tarradellas, L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 81 m² Floor 6 exterior with lift 
242,"1,150,000€","Detached house in Bosc, Sarrià, Barcelona",3 bed 376 m² 
243,"485,000€","Flat / Apartment in La Sagrada Família, Barcelona",5 bed 143 m² Floor 6  with lift 
244,"445,000€","Flat / Apartment in calle de Brusi, 102, Sant Gervasi - Galvany, Barcelona",4 bed 115 m² Floor 2 exterior with lift 
245,"1,150,000€","Detached house in Bosc, Sarrià, Barcelona",3 bed 376 m² 
246,"179,000€","Flat / Apartment in El Congrés i els Indians, Barcelona",3 bed 65 m² Floor 4 exterior with lift 
247,"1,850,000€","Penthouse in Les Tres Torres, Barcelona",7 bed 475 m² Floor 4 exterior with lift 
248,"260,000€","Flat / Apartment in El Raval, Barcelona",3 bed 81 m² Floor 3 exterior with lift 
249,"1,750,000€","Flat / Apartment in calle del Doctor Roux, Les Tres Torres, Barcelona",5 bed 305 m² Floor 1 exterior with lift 
250,"258,000€","Flat / Apartment in Les Corts, Barcelona",2 bed 85 m² Floor 1  without lift 
251,"1,700,000€","Flat / Apartment in calle del Rosselló, La Nova Esquerra de l'Eixample, Barcelona",2 bed 175 m² Floor 1 exterior with lift 
252,"1,195,000€","Detached house in PEDRELL, 55, La Font d'En Fargues, Barcelona",560 m² 
253,"670,000€","Flat / Apartment in calle de Loreto, Les Corts, Barcelona",5 bed 170 m² Floor 1 exterior with lift 
254,"199,000€","Flat / Apartment in calle de Fontova, El Camp de l'Arpa del Clot, Barcelona",2 bed 63 m² Ground floor exterior with lift 
255,"130,000€","Flat / Apartment in calle del Pare Rodés, Verdun, Barcelona",4 bed 130 m² Ground floor interior without lift 
256,"259,900€","Flat / Apartment in calle lepant, El Fort Pienc, Barcelona",3 bed 83 m² Floor 5 exterior with lift 
257,"385,000€","Flat / Apartment in Gran Vía de las Cortes Catalanas, El Poble Sec - Parc de Montjuïc, Barcelona",4 bed 100 m² Floor 3 exterior with lift 
258,"269,000€","Flat / Apartment in calle d'en Grassot, El Camp d'En Grassot i Gràcia Nova, Barcelona",3 bed 74 m² Floor 1 exterior with lift 
259,"190,000€","Penthouse in costa, El Putxet i el Farró, Barcelona",1 bed 33 m² Floor 4 exterior without lift 
260,"190,000€","Flat / Apartment in Gran Via de les Corts Catalanes, Provençals del Poblenou, Barcelona",3 bed 68 m² Floor 6 exterior with lift 
261,"445,000€","Flat / Apartment in avenida de Josep Tarradellas, 138, L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 79 m² Floor 2  with lift 
262,"360,000€","Flat / Apartment in calle de la Pobla de Lillet, Les Corts, Barcelona",2 bed 88 m² Floor 3 exterior with lift 
263,"430,000€","Flat / Apartment in Gran Via de Carles III, La Maternitat i Sant Ramon, Barcelona",4 bed 108 m² Floor 3 exterior with lift 
264,"299,000€","Penthouse in calle de Blesa, El Poble Sec - Parc de Montjuïc, Barcelona",2 bed 90 m² Floor 7 exterior with lift 
265,"840,000€","Flat / Apartment in calle de Maó, Sant Gervasi - La Bonanova, Barcelona",4 bed 142 m² Floor 2 exterior with lift 
266,"100,000€","Flat / Apartment in riera Baixa, El Raval, Barcelona",1 bed 30 m² Floor 1 exterior without lift 
267,"288,000€","Flat / Apartment in calle de Tamarit, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 90 m² Floor 3 exterior with lift 
268,"288,000€","Flat / Apartment in calle de Tamarit, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 90 m² Floor 3 exterior with lift 
269,"475,000€","Flat / Apartment in calle de Provença, La Dreta de l'Eixample, Barcelona",5 bed 118 m² Floor 4 exterior with lift 
270,"199,000€","Flat / Apartment in calle de Fontova, El Camp de l'Arpa del Clot, Barcelona",2 bed 70 m² Ground floor exterior with lift 
271,"158,000€","Penthouse in Passatge de Batlló, 13, L'Antiga Esquerra de l'Eixample, Barcelona",1 bed 30 m² Floor 4 exterior without lift 
272,"375,000€","Flat / Apartment in calle de la Flor del Lliri, Sant Pere - Santa Caterina i la Ribera, Barcelona",2 bed 119 m² Floor 3 exterior with lift 
273,"410,000€","Flat / Apartment in calle de Ballester, El Putxet i el Farró, Barcelona",5 bed 150 m² Mezzanine exterior with lift 
274,"375,000€","Flat / Apartment in PADILLA, El Baix Guinardó, Barcelona",5 bed 124 m² Floor 3 exterior with lift 
275,"475,000€","Flat / Apartment in calle d'Eduardo Conde, Sarrià, Barcelona",4 bed 101 m² Floor 2 exterior with lift 
276,"285,000€","Flat / Apartment in art, El Guinardó, Barcelona",4 bed 104 m² Floor 1 exterior with lift 
277,"420,000€","Duplex in calle del Pare Laínez, El Camp d'En Grassot i Gràcia Nova, Barcelona",3 bed 87 m² Floor 4 exterior with lift 
278,"400,000€","Flat / Apartment in Capitán Arenas, Pedralbes, Barcelona",2 bed 62 m² Floor 3 exterior with lift 
279,"375,000€","Flat / Apartment in calle de la Flor del Lliri, Sant Pere - Santa Caterina i la Ribera, Barcelona",2 bed 119 m² Floor 3 exterior with lift 
280,"520,000€","Flat / Apartment in calle de Saragossa, El Putxet i el Farró, Barcelona",4 bed 144 m² Floor 4 exterior with lift 
281,"680,000€","Flat / Apartment in Bruc, La Dreta de l'Eixample, Barcelona",5 bed 159 m² Floor 2 exterior with lift 
282,"345,000€","Detached house in Vallvidrera - El Tibidabo i les Planes, Barcelona",3 bed 67 m² 
283,"235,000€","Flat / Apartment in balbola, La Barceloneta, Barcelona",3 bed 95 m² Ground floor exterior with lift 
284,"220,000€","Flat / Apartment in Mozart, Vila de Gràcia, Barcelona",3 bed 65 m² Floor 1 exterior without lift 
285,"790,000€","Flat / Apartment in MALLORCA, La Nova Esquerra de l'Eixample, Barcelona",5 bed 250 m² Floor 1 interior with lift 
286,"230,000€","Flat / Apartment in calle de Cabanes, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 71 m² Floor 3 exterior with lift 
287,"189,000€","Flat / Apartment in calle de Puigcerdà, La Verneda i la Pau, Barcelona",3 bed 85 m² Floor 3 exterior with lift 
288,"183,000€","Flat / Apartment in calle de Cantàbria, Sant Martí de Provençals, Barcelona",4 bed 76 m² Floor 1 exterior with lift 
289,"550,000€","Penthouse in calle del Marquès de Campo Sagrado, Sant Antoni, Barcelona",3 bed 106 m² Floor 8 exterior with lift 
290,"700,000€","Flat / Apartment in ronda del General Mitre, Sant Gervasi - Galvany, Barcelona",5 bed 180 m² Floor 2 interior with lift 
291,"1,050,000€","Flat / Apartment in gran via corts catalanes, La Dreta de l'Eixample, Barcelona",7 bed 305 m² Floor 3 exterior with lift 
292,"265,000€","Flat / Apartment in Mallorca-Borrell, La Nova Esquerra de l'Eixample, Barcelona",3 bed 70 m² Floor 3 interior with lift 
293,"890,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",5 bed 224 m² Floor 4 exterior with lift 
294,"1,220,000€","Flat / Apartment in Pedralbes, Barcelona",5 bed 140 m² Floor 1 exterior with lift 
295,"3,600,000€","House in Vallvidrera - El Tibidabo i les Planes, Barcelona",9 bed 490 m² 
296,"795,000€","Flat / Apartment in Sant Gervasi - La Bonanova, Barcelona",5 bed 173 m² Floor 4 exterior with lift 
297,"265,000€","Flat / Apartment in Av. de les Drassanes, El Raval, Barcelona",2 bed 76 m² Floor 5 exterior with lift 
298,"247,000€","Flat / Apartment in calle de Lepant, El Baix Guinardó, Barcelona",3 bed 61 m² Floor 3 interior with lift 
299,"495,000€","Flat / Apartment in avenida de la Riera de Cassoles, 14, Vila de Gràcia, Barcelona",4 bed 142 m² Floor 1 exterior with lift 
300,"699,000€","Flat / Apartment in ronda de Sant Pere, La Dreta de l'Eixample, Barcelona",5 bed 183 m² Floor 4 exterior with lift 
301,"2,028,400€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",6 bed 510 m² Floor 5 exterior with lift 
302,"419,000€","Flat / Apartment in calle Marina, La Sagrada Família, Barcelona",3 bed 96 m² Floor 4 exterior with lift 
303,"105,000€","Flat / Apartment in Almagro, Verdun, Barcelona",2 bed 40 m² Floor 4 exterior without lift 
304,"689,000€","Flat / Apartment in avenida Diagonal, L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 125 m² Floor 3 exterior with lift 
305,"780,000€","Flat / Apartment in paseo de Gràcia, La Dreta de l'Eixample, Barcelona",1 bed 88 m² Mezzanine exterior with lift 
306,"189,000€","Flat / Apartment in calle de la Riera d'Horta, NN, Vilapicina i la Torre Llobeta, Barcelona",3 bed 65 m² Floor 4 exterior with lift 
307,"480,000€","Flat / Apartment in avenida de la República Argentina, El Putxet i el Farró, Barcelona",5 bed 126 m² Floor 2 exterior with lift 
308,"249,000€","Flat / Apartment in lepant, El Fort Pienc, Barcelona",3 bed 83 m² Floor 5 exterior with lift 
309,"499,000€","Flat / Apartment in calle de la Diputació, La Dreta de l'Eixample, Barcelona",5 bed 132 m² Floor 1 exterior with lift 
310,"310,000€","Flat / Apartment in calle de Sant Antoni Maria Claret, El Camp de l'Arpa del Clot, Barcelona",3 bed 79 m² Floor 3 exterior with lift 
311,"415,000€","Penthouse in avenida de Gaudí, La Sagrada Família, Barcelona",2 bed 120 m² Floor 8 exterior with lift 
312,"265,000€","Flat / Apartment in Mallorca-Viladomat, La Nova Esquerra de l'Eixample, Barcelona",3 bed 75 m² Floor 6 exterior with lift 
313,"232,000€","Flat / Apartment in calle de Mossèn Amadeu Oller, La Bordeta, Barcelona",3 bed 71 m² Floor 5 exterior with lift 
314,"530,000€","Flat / Apartment in Gran Via de les Corts Catalanes, El Fort Pienc, Barcelona",7 bed 157 m² Floor 4 exterior with lift 
315,"299,000€","Flat / Apartment in calle de Tamarit, Sant Antoni, Barcelona",2 bed 71 m² Floor 5 exterior with lift 
316,"530,000€","Flat / Apartment in avenida de Sarrià, L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 158 m² Floor 1 exterior with lift 
317,"360,000€","Flat / Apartment in avenida de Josep Tarradellas, Sants, Barcelona",3 bed 87 m² Floor 1 exterior with lift 
318,"990,000€","Flat / Apartment in paseo de la Bonanova, Sant Gervasi - La Bonanova, Barcelona",5 bed 217 m² Floor 1 exterior with lift 
319,"230,000€","Flat / Apartment in calle de Provença, El Camp de l'Arpa del Clot, Barcelona",3 bed 63 m² Floor 3 exterior with lift 
320,"195,000€","Flat / Apartment in calle de Roger de Flor, El Camp d'En Grassot i Gràcia Nova, Barcelona",1 bed 52 m² Floor 4 exterior without lift 
321,"115,000€","Flat / Apartment in calle de Boada, La Prosperitat, Barcelona",3 bed 65 m² Semi-basement interior without lift 
322,"715,000€","Flat / Apartment in Passatge de Sant Pere, El Baix Guinardó, Barcelona",5 bed 183 m² Floor 4  with lift 
323,"275,000€","Flat / Apartment in calle de la Ciutat de Balaguer, Sant Gervasi - La Bonanova, Barcelona",2 bed 62 m² Floor 3 exterior without lift 
324,"410,000€","Flat / Apartment in calle de la Marina, La Sagrada Família, Barcelona",4 bed 99 m² Floor 1 exterior with lift 
325,"495,000€","Flat / Apartment in calle del Putget, El Putxet i el Farró, Barcelona",5 bed 130 m² Floor 1 exterior with lift 
326,"700,000€","Penthouse in calle de París, L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 99 m² Floor 9 exterior with lift 
327,"440,000€","Flat / Apartment in avenida de Josep Tarradellas, L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 77 m² Floor 6 exterior with lift 
328,"395,000€","Flat / Apartment in calle de Sant Eusebi, Sant Gervasi - Galvany, Barcelona",4 bed 113 m² Floor 1 interior with lift 
329,"520,000€","Flat / Apartment in calle de València, L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 100 m² Floor 3  with lift 
330,"850,000€","Flat / Apartment in Gran Via de les Corts Catalanes, Sant Antoni, Barcelona",6 bed 185 m² Floor 2 exterior with lift 
331,"240,000€","Flat / Apartment in avenida de la Mare de Déu de Montserrat, El Guinardó, Barcelona",4 bed 98 m² Floor 2 exterior with lift 
332,"1,150,000€","Flat / Apartment in rambla de Catalunya, La Dreta de l'Eixample, Barcelona",5 bed 161 m² Floor 1 exterior with lift 
333,"180,000€","Flat / Apartment in calle de Biscaia, Navas, Barcelona",3 bed 65 m² Floor 4 exterior with lift 
334,"240,000€","Flat / Apartment in avenida Meridiana, Navas, Barcelona",3 bed 94 m² Mezzanine exterior with lift 
335,"185,000€","Flat / Apartment in calle de Cantàbria, La Verneda i la Pau, Barcelona",3 bed 73 m² Floor 3 exterior with lift 
336,"215,000€","Flat / Apartment in calle del Pacífic, 55, La Sagrera, Barcelona",3 bed 65 m² Floor 3 exterior with lift 
337,"240,000€","Flat / Apartment in VELIA, El Congrés i els Indians, Barcelona",4 bed 85 m² Floor 3 exterior with lift 
338,"389,000€","Flat / Apartment in calle de Sant Antoni Maria Claret, La Sagrada Família, Barcelona",4 bed 148 m² Floor 2 exterior with lift 
339,"1,050,000€","Detached house in pasaje Montornes, Vallcarca i els Penitents, Barcelona",8 bed 420 m² 
340,"150,000€","Flat / Apartment in calle Feliu Casanova, 7, Sants - Badal, Barcelona",2 bed 55 m² Floor 3 exterior without lift 
341,"900,000€","Flat / Apartment in Sant Pere - Santa Caterina i la Ribera, Barcelona",6 bed 192 m²  exterior with lift 
342,"520,000€","Flat / Apartment in calle de Saragossa, 35, El Putxet i el Farró, Barcelona",4 bed 144 m² Floor 4 exterior with lift 
343,"285,000€","Penthouse in El Raval, Barcelona",2 bed 79 m² Floor 5 exterior with lift 
344,"750,000€","Flat / Apartment in El Gòtic, Barcelona",3 bed 121 m²  exterior with lift 
345,"245,000€","Penthouse in calle del Capità Arenas, Pedralbes, Barcelona",1 bed 29 m² Floor 9 exterior with lift 
346,"525,000€","Flat / Apartment in calle d'Arimon, NN, Sant Gervasi - La Bonanova, Barcelona",3 bed 95 m² Floor 2 exterior with lift 
347,"950,000€","Flat / Apartment in calle de Balmes, La Dreta de l'Eixample, Barcelona",8 bed 260 m² Floor 2 exterior with lift 
348,"268,600€","Flat / Apartment in calle Monistrol, Vila de Gràcia, Barcelona",3 bed 79 m² Ground floor exterior with lift 
349,"169,000€","Flat / Apartment in calle de Peronella, Sant Andreu, Barcelona",3 bed 65 m² Floor 1 exterior without lift 
350,"295,000€","Flat / Apartment in avenida de Madrid, Sants - Badal, Barcelona",4 bed 77 m² Floor 5 exterior with lift 
351,"265,000€","Flat / Apartment in calle d'Aldana, Sant Antoni, Barcelona",3 bed 81 m² Floor 2 exterior with lift 
352,"255,000€","Flat / Apartment in calle de Lepant, NN, La Sagrada Família, Barcelona",4 bed 70 m² Floor 6 exterior with lift 
353,"306,000€","Flat / Apartment in calle Nou de Sant Francesc, 27, El Gòtic, Barcelona",2 bed 95 m² Floor 2 exterior with lift 
354,"340,000€","Flat / Apartment in calle de Vilamarí, 69, La Nova Esquerra de l'Eixample, Barcelona",3 bed 70 m² Floor 8 exterior with lift 
355,"680,000€","Flat / Apartment in bruc, La Dreta de l'Eixample, Barcelona",5 bed 159 m² Floor 1 exterior with lift 
356,"190,000€","Flat / Apartment in GRAN VIA DE LES CORTS CATALANES, Provençals del Poblenou, Barcelona",3 bed 68 m² Floor 6 exterior with lift 
357,"830,000€","Flat / Apartment in calle del Capità Arenas, Pedralbes, Barcelona",5 bed 177 m² Floor 1 exterior with lift 
358,"318,000€","Flat / Apartment in calle del Comte Borrell, La Nova Esquerra de l'Eixample, Barcelona",3 bed 82 m² Floor 6 exterior with lift 
359,"795,000€","Flat / Apartment in General Mitre, Sant Gervasi - La Bonanova, Barcelona",4 bed 173 m² Floor 4 exterior with lift 
360,"135,000€","Flat / Apartment in Passatge del Baró de Griñó, Sants, Barcelona",1 bed 42 m² Ground floor interior without lift 
361,"560,000€","Flat / Apartment in Bailen, La Dreta de l'Eixample, Barcelona",5 bed 160 m² Floor 8 exterior with lift 
362,"360,000€","Penthouse in paseo de la Zona Franca, La Marina del Port, Barcelona",4 bed 110 m² Floor 10 exterior with lift 
363,"175,000€","Flat / Apartment in calle de Bonsoms, Sants - Badal, Barcelona",3 bed 65 m² Floor 5 exterior with lift 
364,"288,000€","Flat / Apartment in calle de Tamarit, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 90 m² Floor 3 exterior with lift 
365,"530,000€","Detached house in calle de la Ceràmica, Sant Genís Dels Agudells - Montbau, Barcelona",3 bed 128 m² 
366,"400,000€","Flat / Apartment in calle de Sardenya, El Parc i la Llacuna del Poblenou, Barcelona",1 bed 64 m² Floor 1 exterior with lift 
367,"215,000€","Flat / Apartment in calle de Ramon Batlle, Sant Andreu, Barcelona",3 bed 66 m² Floor 1 exterior with lift 
368,"675,000€","Flat / Apartment in La Maternitat i Sant Ramon, Barcelona",4 bed 147 m² Floor 8 exterior with lift 
369,"1,100,000€","Flat / Apartment in avenida Diagonal, Pedralbes, Barcelona",4 bed 180 m² Floor 4 exterior with lift 
370,"215,000€","Flat / Apartment in calle de Verdi, Vallcarca i els Penitents, Barcelona",1 bed 62 m² Ground floor interior without lift 
371,"475,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",4 bed 118 m² Floor 4  with lift 
372,"585,000€","Flat / Apartment in calle del Capità Arenas, Sarrià, Barcelona",4 bed 128 m² Floor 2 exterior with lift 
373,"550,000€","Studio flat in Igualada, 14, Vila de Gràcia, Barcelona",330 m² Ground floor exterior without lift 
374,"295,000€","Flat / Apartment in calle de Muntaner, 150, L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 66 m² Floor 4 exterior with lift 
375,"179,000€","Flat / Apartment in avenida dels Quinze, 68, Vilapicina i la Torre Llobeta, Barcelona",3 bed 76 m² Floor 1 exterior with lift 
376,"200,000€","Flat / Apartment in calle Joaquín Costa, 44, El Raval, Barcelona",2 bed 51 m² Floor 5 exterior with lift 
377,"480,000€","Flat / Apartment in calle de Muntaner, L'Antiga Esquerra de l'Eixample, Barcelona",5 bed 109 m² Floor 4 exterior without lift 
378,"375,000€","Flat / Apartment in Padilla, 334, El Baix Guinardó, Barcelona",5 bed 124 m² Floor 3 exterior with lift 
379,"299,000€","Flat / Apartment in calle de Viladomat, La Nova Esquerra de l'Eixample, Barcelona",2 bed 75 m² Ground floor exterior with lift 
380,"640,000€","Flat / Apartment in avenida de Josep Tarradellas, Sants, Barcelona",3 bed 140 m² Floor 5 exterior with lift 
381,"199,000€","Flat / Apartment in calle de Concepción Arenal, Sant Andreu, Barcelona",3 bed 66 m² Floor 2 exterior with lift 
382,"1,100,000€","Flat / Apartment in avenida Diagonal, Les Corts, Barcelona",4 bed 157 m² Floor 7 exterior with lift 
383,"1,190,000€","Flat / Apartment in calle Balmes, Sant Gervasi - Galvany, Barcelona",5 bed 273 m² Floor 4 exterior with lift 
384,"390,000€","Flat / Apartment in plaza Catalana, El Guinardó, Barcelona",4 bed 119 m² Floor 2 exterior with lift 
385,"675,000€","Flat / Apartment in Espinoi, El Putxet i el Farró, Barcelona",4 bed 147 m² Floor 1 exterior with lift 
386,"172,000€","Flat / Apartment in plaza dels Germans Serra, 6, El Besòs, Barcelona",3 bed 71 m² Floor 5 exterior with lift 
387,"925,000€","Flat / Apartment in Sant Gervasi - La Bonanova, Barcelona",6 bed 243 m² Floor 2 exterior with lift 
388,"224,000€","Duplex in calle de la Mineria, La Marina del Port, Barcelona",3 bed 77 m² Floor 5 interior with lift 
389,"1,385,000€","Flat / Apartment in calle Copèrnic, 20, Sant Gervasi - Galvany, Barcelona",5 bed 320 m² Floor 3 exterior with lift 
390,"219,900€","Duplex in plaza de Fernando de los Ríos, La Verneda i la Pau, Barcelona",4 bed 150 m² Floor 12 exterior with lift 
391,"120,000€","Penthouse in calle de la Mare de Déu de Lorda, 7, La Trinitat Vella, Barcelona",2 bed 70 m² Floor 5 exterior without lift 
392,"265,000€","Flat / Apartment in calle de l'Alcalde de Móstoles, 47, El Baix Guinardó, Barcelona",3 bed 80 m² Floor 4 exterior with lift 
393,"280,000€","Flat / Apartment in calle de Viladomat, Sant Antoni, Barcelona",3 bed 84 m² Floor 3 exterior with lift 
394,"279,000€","Flat / Apartment in calle de París, La Nova Esquerra de l'Eixample, Barcelona",2 bed 56 m² Floor 6 exterior without lift 
395,"950,000€","Flat / Apartment in calle de Mandri, 66, Sant Gervasi - La Bonanova, Barcelona",6 bed 250 m² Floor 3 exterior with lift 
396,"228,000€","Flat / Apartment in calle de Josep Estivill, Navas, Barcelona",3 bed 82 m² Floor 1 exterior with lift 
397,"228,000€","Flat / Apartment in calle de Josep Estivill, Navas, Barcelona",3 bed 82 m² Floor 2 exterior with lift 
398,"228,000€","Flat / Apartment in calle de Josep Estivill, Navas, Barcelona",3 bed 82 m² Floor 2 exterior with lift 
399,"530,000€","Flat / Apartment in Gran Via de les Corts Catalanes, El Fort Pienc, Barcelona",7 bed 157 m² Floor 4 exterior with lift 
400,"299,000€","Flat / Apartment in calle de Salvà, 58, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 136 m² Ground floor exterior with lift 
401,"485,000€","Flat / Apartment in Gran Via de les Corts Catalanes, 600, La Dreta de l'Eixample, Barcelona",3 bed 133 m² Floor 1 exterior with lift 
402,"730,000€","Flat / Apartment in paseo de Sant Joan, La Dreta de l'Eixample, Barcelona",6 bed 175 m² Floor 3 exterior with lift 
403,"750,000€","Flat / Apartment in calle d'Alfons XII, 19, Sant Gervasi - Galvany, Barcelona",5 bed 167 m² Floor 2 exterior with lift 
404,"1,300,000€","Flat / Apartment in avenida Diagonal, Sant Gervasi - Galvany, Barcelona",5 bed 270 m² Floor 5 exterior with lift 
405,"499,000€","Detached house in calle Escaleras de can Caralleu, 5, Sarrià, Barcelona",3 bed 125 m² 
406,"200,000€","Penthouse in calle de Santa Anna, 27, El Gòtic, Barcelona",1 bed 36 m² Floor 5 exterior without lift 
407,"497,000€","Flat / Apartment in calle de Roger de Flor, 245, El Camp d'En Grassot i Gràcia Nova, Barcelona",4 bed 137 m² Floor 2 exterior with lift 
408,"310,000€","Flat / Apartment in calle de Sant Antoni Maria Claret, 322, El Camp de l'Arpa del Clot, Barcelona",3 bed 79 m² Floor 3 exterior with lift 
409,"155,000€","Flat / Apartment in calle de Vallhonrat, 23, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 86 m² Ground floor exterior with lift 
410,"165,000€","Flat / Apartment in calle del Puig Castellar, 13, El Carmel, Barcelona",2 bed 52 m² Floor 1 exterior without lift 
411,"740,000€","Flat / Apartment in plaza de la Bonanova, Barcelona, Sant Gervasi - La Bonanova, Barcelona",5 bed 126 m² Floor 1 exterior with lift 
412,"695,000€","Flat / Apartment in calle d'Aribau, Sant Gervasi - Galvany, Barcelona",5 bed 148 m² Floor 3 exterior with lift 
413,"175,000€","Flat / Apartment in Sants - Badal, Barcelona",2 bed 77 m² Floor 2  without lift 
414,"142,000€","Flat / Apartment in La Prosperitat, Barcelona",3 bed 60 m² Floor 3 exterior without lift 
415,"159,900€","Flat / Apartment in calle de Cantàbria, Sant Martí de Provençals, Barcelona",2 bed 61 m² Floor 7 exterior with lift 
416,"99,000€","Flat / Apartment in calle del Pla de Fornells, Les Roquetes, Barcelona",3 bed 56 m² Floor 1 exterior 
417,"695,000€","Detached house in Vallvidrera - El Tibidabo i les Planes, Barcelona",3 bed 170 m² 
418,"228,000€","Flat / Apartment in Navas, Barcelona",3 bed 82 m² Floor 1 exterior with lift 
419,"265,000€","Flat / Apartment in calle de Vilamarí, La Nova Esquerra de l'Eixample, Barcelona",2 bed 66 m² Floor 3 exterior with lift 
420,"175,000€","Flat / Apartment in calle de Sants, Sants - Badal, Barcelona",3 bed 70 m² Floor 2 exterior without lift 
421,"345,000€","Flat / Apartment in avenida del Paralelo, El Poble Sec - Parc de Montjuïc, Barcelona",4 bed 100 m² Floor 1 exterior with lift 
422,"230,000€","Flat / Apartment in calle de Rogent, 63, El Camp de l'Arpa del Clot, Barcelona",3 bed 63 m² Floor 1 exterior with lift 
423,"145,000€","Terraced house in La Font d'En Fargues, Barcelona",3 bed 75 m² 
424,"410,000€","Flat / Apartment in calle de la Providència, El Camp d'En Grassot i Gràcia Nova, Barcelona",4 bed 118 m² Floor 1 exterior with lift 
425,"595,000€","Flat / Apartment in Sant Pere - Santa Caterina i la Ribera, Barcelona",5 bed 160 m² Floor 1  with lift 
426,"249,000€","Flat / Apartment in rambla de Volart, El Guinardó, Barcelona",4 bed 77 m² Floor 1 exterior with lift 
427,"429,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 114 m² Floor 2 exterior with lift 
428,"69,000€","Flat / Apartment in calle de la Foradada, 100, La Trinitat Vella, Barcelona",2 bed 60 m² Floor 5 exterior without lift 
429,"475,000€","Penthouse in calle de Vilamarí, La Nova Esquerra de l'Eixample, Barcelona",4 bed 109 m² Floor 7 exterior with lift 
430,"670,000€","Flat / Apartment in calle Balmes, 88, La Dreta de l'Eixample, Barcelona",5 bed 146 m² Floor 3 exterior with lift 
431,"186,000€","Flat / Apartment in avenida Meridiana, Sant Andreu, Barcelona",3 bed 64 m² Floor 3 exterior with lift 
432,"224,000€","Duplex in calle de la Mineria, La Marina del Port, Barcelona",3 bed 77 m² Floor 5 exterior with lift 
433,"299,000€","Flat / Apartment in rambla del Poblenou, Provençals del Poblenou, Barcelona",3 bed 84 m² Floor 2 exterior with lift 
434,"675,000€","Flat / Apartment in calle de Sabino Arana, La Maternitat i Sant Ramon, Barcelona",4 bed 147 m² Floor 8 exterior with lift 
435,"650,000€","Flat / Apartment in calle de Muntaner, Sant Gervasi - La Bonanova, Barcelona",4 bed 165 m² Floor 2 exterior with lift 
436,"660,000€","Flat / Apartment in calle de Vallmajor, Sant Gervasi - Galvany, Barcelona",3 bed 134 m² Floor 4 exterior with lift 
