,prices,address,description
225,"254,900€","Penthouse in calle de Joaquim Valls, La Prosperitat, Barcelona",2 bed 60 m² Floor 4 exterior with lift 
226,"308,000€","Flat / Apartment in La Nova Esquerra de l'Eixample, Barcelona",2 bed 84 m²  exterior with lift 
227,"354,000€","Flat / Apartment in calle de Aragón, 528, La Sagrada Família, Barcelona",4 bed 87 m² Floor 4 exterior with lift 
228,"845,000€","Flat / Apartment in Sant Gervasi - La Bonanova, Barcelona",3 bed 116 m² Mezzanine exterior with lift 
229,"430,000€","Flat / Apartment in calle de Balmes, Sant Gervasi - Galvany, Barcelona",3 bed 120 m²  interior with lift 
230,"960,000€","Flat / Apartment in calle de Balmes, Sant Gervasi - Galvany, Barcelona",4 bed 240 m² Floor 6 exterior with lift 
231,"385,000€","Flat / Apartment in Les Corts, Barcelona",4 bed 96 m² Floor 4 exterior with lift 
232,"340,000€","Flat / Apartment in El Guinardó, Barcelona",3 bed 88 m² Floor 1 exterior with lift 
233,"465,000€","Penthouse in El Clot, Barcelona",3 bed 114 m² Floor 5 exterior with lift 
234,"750,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",5 bed 152 m² Floor 4 exterior with lift 
235,"698,000€","Duplex in Provençals del Poblenou, Barcelona",2 bed 107 m² Ground floor exterior with lift 
236,"1,300,000€","Flat / Apartment in Sarrià, Barcelona",3 bed 148 m² Floor 2 exterior with lift 
237,"635,000€","Flat / Apartment in Sant Antoni, Barcelona",3 bed 140 m² Floor 8 exterior with lift 
238,"192,100€","Penthouse in Vilapicina i la Torre Llobeta, Barcelona",2 bed 42 m² Floor 6 exterior with lift 
239,"1,095,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",4 bed 180 m² Floor 1 exterior with lift 
240,"625,000€","Flat / Apartment in El Baix Guinardó, Barcelona",3 bed 87 m² Floor 5 exterior with lift 
241,"1,100,000€","Flat / Apartment in Sarrià, Barcelona",4 bed 139 m² Floor 3 exterior with lift 
242,"790,000€","Flat / Apartment in Les Corts, Barcelona",5 bed 158 m² Floor 6  with lift 
243,"399,000€","Flat / Apartment in La Maternitat i Sant Ramon, Barcelona",3 bed 117 m² Floor 3  with lift 
244,"395,000€","Flat / Apartment in El Raval, Barcelona",2 bed 120 m² Floor 1  with lift 
245,"1,140,000€","Flat / Apartment in Sarrià, Barcelona",4 bed 160 m² Floor 3  with lift 
246,"315,000€","Flat / Apartment in La Maternitat i Sant Ramon, Barcelona",3 bed 80 m² Floor 1  with lift 
247,"2,150,000€","Penthouse in Les Tres Torres, Barcelona",4 bed 365 m² Floor 5  with lift 
248,"429,000€","Penthouse in Vallcarca i els Penitents, Barcelona",2 bed 80 m² Floor 4 exterior with lift 
249,"960,000€","Flat / Apartment in Sant Gervasi - La Bonanova, Barcelona",4 bed 155 m² Floor 7  with lift 
250,"360,000€","Flat / Apartment in Sant Antoni, Barcelona",1 bed 86 m² Floor 3  with lift 
251,"300,000€","Flat / Apartment in Sant Antoni, Barcelona",3 bed 89 m² Floor 1  with lift 
252,"455,000€","Penthouse in El Poblenou, Barcelona",2 bed 93 m² Floor 2  without lift 
253,"780,000€","Flat / Apartment in Vila de Gràcia, Barcelona",3 bed 270 m² Floor 1  without lift 
254,"380,000€","Flat / Apartment in Les Corts, Barcelona",3 bed 78 m² Floor 8  with lift 
255,"460,000€","Penthouse in Vilapicina i la Torre Llobeta, Barcelona",3 bed 125 m² Floor 5  with lift 
256,"338,000€","Flat / Apartment in El Fort Pienc, Barcelona",2 bed 60 m² Floor 1  with lift 
257,"890,000€","Penthouse in La Nova Esquerra de l'Eixample, Barcelona",5 bed 155 m² Floor 9  with lift 
258,"675,000€","Flat / Apartment in Vila de Gràcia, Barcelona",3 bed 168 m² Floor 4  without lift 
259,"790,000€","Flat / Apartment in via Laietana, 11, El Gòtic, Barcelona",3 bed 134 m² Floor 1 exterior with lift 
260,"960,000€","Flat / Apartment in calle de Copèrnic, Sant Gervasi - Galvany, Barcelona",4 bed 240 m²  exterior with lift 
261,"550,000€","Flat / Apartment in calle de la Diputació, La Nova Esquerra de l'Eixample, Barcelona",2 bed 112 m² Mezzanine exterior with lift 
262,"560,000€","Flat / Apartment in avenida Diagonal, Les Corts, Barcelona",4 bed 95 m² Floor 8 exterior with lift 
263,"650,000€","Flat / Apartment in calle d'Aribau, Sant Gervasi - Galvany, Barcelona",3 bed 100 m²  exterior with lift 
264,"298,000€","Terraced house in calle de Sòcrates, Sant Andreu, Barcelona",3 bed 75 m² 
265,"370,000€","Flat / Apartment in calle de València, L'Antiga Esquerra de l'Eixample, Barcelona",1 bed 52 m² Floor 5 exterior with lift 
266,"573,000€","Flat / Apartment in calle de Vilamur, 18, Les Corts, Barcelona",2 bed 105 m² Ground floor exterior with lift 
267,"339,500€","Flat / Apartment in calle de Galileu, Les Corts, Barcelona",3 bed 76 m² Floor 3 exterior with lift 
268,"437,500€","Flat / Apartment in calle de Benavent, La Maternitat i Sant Ramon, Barcelona",4 bed 101 m² Floor 3 interior with lift 
269,"1,430,000€","Flat / Apartment in paseo de Gracia, La Dreta de l'Eixample, Barcelona",3 bed 146 m² Floor 1 exterior with lift 
270,"1,650,000€","Flat / Apartment in paseo de Gràcia, La Dreta de l'Eixample, Barcelona",3 bed 169 m² Floor 6 exterior with lift 
271,"379,000€","Flat / Apartment in calle del Sant Crist, Sants, Barcelona",2 bed 82 m² Floor 3 exterior with lift 
272,"320,000€","Flat / Apartment in calle de Provença, La Sagrada Família, Barcelona",4 bed 84 m² Floor 4 exterior with lift 
273,"315,000€","Flat / Apartment in Cirera, Sant Pere - Santa Caterina i la Ribera, Barcelona",2 bed 74 m² Floor 2 exterior without lift 
274,"540,000€","Flat / Apartment in calle Córcega, L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 75 m² Floor 2 exterior with lift 
275,"820,000€","Flat / Apartment in Sant Antoni, Barcelona",4 bed 136 m² Floor 4 exterior with lift 
276,"720,000€","Flat / Apartment in El Putxet i el Farró, Barcelona",4 bed 130 m² Floor 1 exterior with lift 
277,"790,000€","Flat / Apartment in Sarrià, Barcelona",3 bed 126 m² Floor 1 exterior with lift 
278,"405,000€","Flat / Apartment in avenida de Josep Tarradellas, Sants, Barcelona",3 bed 93 m² Floor 8 exterior with lift 
279,"990,000€","House in El Putxet i el Farró, Barcelona",5 bed 311 m² 
280,"330,000€","Flat / Apartment in El Poblenou, Barcelona",3 bed 90 m² Ground floor interior with lift 
281,"415,000€","Flat / Apartment in avenida de Josep Tarradellas, La Nova Esquerra de l'Eixample, Barcelona",3 bed 93 m² Floor 8 exterior with lift 
282,"1,490,000€","Flat / Apartment in El Putxet i el Farró, Barcelona",4 bed 265 m²  exterior with lift 
283,"665,000€","Detached house in camino de Sant Cugat, Vallvidrera - El Tibidabo i les Planes, Barcelona",4 bed 155 m² 
284,"260,000€","Flat / Apartment in Provençals del Poblenou, Barcelona",4 bed 91 m² Floor 5 exterior with lift 
285,"320,000€","Flat / Apartment in Sants, Barcelona",4 bed 86 m² Floor 1 exterior with lift 
286,"270,000€","Flat / Apartment in La Verneda i la Pau, Barcelona",4 bed 81 m² Floor 6 exterior with lift 
287,"349,000€","Penthouse in El Raval, Barcelona",2 bed 63 m² Floor 5 exterior with lift 
288,"660,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",3 bed 104 m² Floor 2 exterior with lift 
289,"1,850,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",3 bed 174 m²  exterior with lift 
290,"390,000€","Flat / Apartment in Les Corts, Barcelona",3 bed 86 m² Floor 4  with lift 
291,"4,500,000€","House in Pedralbes, Barcelona",9 bed 605 m² 
292,"10,000,000€","House in Pedralbes, Barcelona",7 bed 900 m² 
293,"2,750,000€","House in Les Tres Torres, Barcelona",2 bed 224 m² 
294,"3,500,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",4 bed 250 m²  exterior with lift 
295,"780,000€","House in El Camp d'En Grassot i Gràcia Nova, Barcelona",3 bed 134 m² 
296,"498,000€","Flat / Apartment in Sant Antoni, Barcelona",2 bed 64 m²  exterior with lift 
297,"199,520€","House in La Teixonera, Barcelona",3 bed 79 m² 
298,"1,450,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",3 bed 211 m²  exterior with lift 
299,"990,000€","Flat / Apartment in El Raval, Barcelona",3 bed 196 m²  exterior with lift 
300,"890,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 135 m²  exterior with lift 
301,"1,550,000€","Penthouse in El Putxet i el Farró, Barcelona",2 bed 253 m²  exterior with lift 
302,"780,000€","Flat / Apartment in El Gòtic, Barcelona",2 bed 116 m²  exterior with lift 
303,"2,060,000€","House in Pedralbes, Barcelona",5 bed 340 m² 
304,"650,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 96 m²  exterior with lift 
305,"1,950,000€","House in El Putxet i el Farró, Barcelona",5 bed 248 m² 
306,"1,798,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",5 bed 213 m²  exterior with lift 
307,"1,300,000€","Flat / Apartment in Pedralbes, Barcelona",4 bed 178 m²  exterior with lift 
308,"770,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 113 m²  exterior with lift 
309,"900,000€","Penthouse in Sant Gervasi - Galvany, Barcelona",2 bed 144 m²  exterior with lift 
310,"1,350,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",4 bed 222 m²   with lift 
311,"545,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",3 bed 93 m²  exterior with lift 
312,"1,396,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",3 bed 122 m²  exterior with lift 
313,"995,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",4 bed 123 m²  exterior 
314,"695,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 105 m²  exterior with lift 
315,"2,350,000€","House in Sant Gervasi - La Bonanova, Barcelona",6 bed 474 m² 
316,"450,000€","Flat / Apartment in La Nova Esquerra de l'Eixample, Barcelona",3 bed 73 m²  exterior with lift 
317,"1,550,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",5 bed 295 m²  exterior with lift 
318,"176,000€","Flat / Apartment in La Trinitat Vella, Barcelona",3 bed 104 m² Floor 3 exterior without lift 
319,"499,000€","Flat / Apartment in El Fort Pienc, Barcelona",3 bed 78 m² Floor 2 exterior with lift 
320,"339,000€","Flat / Apartment in El Camp d'En Grassot i Gràcia Nova, Barcelona",3 bed 97 m² Floor 5 exterior with lift 
321,"860,000€","House in Pedralbes, Barcelona",4 bed 185 m² 
322,"460,000€","Flat / Apartment in El Putxet i el Farró, Barcelona",4 bed 107 m² Floor 4 exterior with lift 
323,"1,150,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",3 bed 149 m²  exterior with lift 
324,"495,000€","Flat / Apartment in El Gòtic, Barcelona",2 bed 120 m²  exterior with lift 
325,"1,454,000€","Flat / Apartment in calle de Can Segalar, Les Corts, Barcelona",3 bed 121 m² Floor 6  with lift 
326,"245,000€","Flat / Apartment in calle de Sant Salvador, Vila de Gràcia, Barcelona",2 bed 65 m² Floor 2 exterior with lift 
327,"437,000€","Flat / Apartment in calle Benavent, 8, La Maternitat i Sant Ramon, Barcelona",4 bed 101 m² Floor 3 exterior with lift 
328,"169,000€","Flat / Apartment in avenida de la Mare de Déu de Montserrat, El Guinardó, Barcelona",1 bed 56 m² Floor 4 interior with lift 
329,"385,000€","Flat / Apartment in calle de Vallirana, NN, El Putxet i el Farró, Barcelona",2 bed 70 m² Floor 1 exterior with lift 
330,"430,000€","Penthouse in calle de Mallorca, El Clot, Barcelona",3 bed 99 m² Floor 9 exterior with lift 
331,"590,000€","Flat / Apartment in calle de Sant Màrius, 13, Sant Gervasi - La Bonanova, Barcelona",3 bed 125 m² Floor 1 exterior with lift 
332,"350,000€","Flat / Apartment in avenida Diagonal, El Fort Pienc, Barcelona",1 bed 77 m² Mezzanine exterior with lift 
333,"1,200,000€","Flat / Apartment in avenida Diagonal, Sant Gervasi - Galvany, Barcelona",3 bed 120 m² Floor 2 exterior with lift 
334,"540,000€","Flat / Apartment in El Raval, Barcelona",3 bed 117 m² Floor 2 exterior with lift 
335,"980,000€","Flat / Apartment in calle de Balmes, Sant Gervasi - La Bonanova, Barcelona",5 bed 242 m² Floor 5 exterior with lift 
336,"860,000€","Flat / Apartment in calle de l'Avenir, Sant Gervasi - Galvany, Barcelona",4 bed 180 m² Floor 4 exterior with lift 
337,"690,000€","Penthouse in Sant Gervasi - La Bonanova, Barcelona",3 bed 151 m² Floor 7 exterior with lift 
338,"690,000€","Penthouse in El Putxet i el Farró, Barcelona",2 bed 151 m² Floor 7 exterior with lift 
339,"640,000€","Flat / Apartment in ronda de Sant Pere, La Dreta de l'Eixample, Barcelona",2 bed 100 m² Floor 4 exterior with lift 
340,"790,000€","Penthouse in calle de Girona, La Dreta de l'Eixample, Barcelona",3 bed 95 m² Floor 6 exterior with lift 
341,"299,000€","Flat / Apartment in calle de la Costa, El Putxet i el Farró, Barcelona",3 bed 75 m²  exterior with lift 
342,"560,000€","Flat / Apartment in El Gòtic, Barcelona",3 bed 145 m² Floor 2 exterior without lift 
343,"1,095,000€","Flat / Apartment in via Augusta, Sant Gervasi - Galvany, Barcelona",8 bed 275 m²  exterior with lift 
344,"1,100,000€","Flat / Apartment in avenida Diagonal, Sant Gervasi - Galvany, Barcelona",5 bed 189 m²  exterior with lift 
345,"739,000€","Flat / Apartment in calle de Castellnou, Les Tres Torres, Barcelona",3 bed 105 m²  exterior without lift 
346,"530,000€","Penthouse in Vallcarca i els Penitents, Barcelona",2 bed 108 m² Floor 3 exterior with lift 
347,"862,000€","Flat / Apartment in calle de Can Segalar, Les Corts, Barcelona",2 bed 82 m² Floor 4 exterior with lift 
348,"595,000€","Flat / Apartment in calle de Gandesa, Les Corts, Barcelona",2 bed 98 m² Floor 2 exterior with lift 
349,"890,000€","Flat / Apartment in calle d'Ausiàs Marc, La Dreta de l'Eixample, Barcelona",2 bed 125 m² Mezzanine interior with lift 
350,"365,000€","Flat / Apartment in calle de Caballero, Les Corts, Barcelona",2 bed 67 m² Floor 2 exterior with lift 
351,"650,000€","Penthouse in calle Viladomat, La Nova Esquerra de l'Eixample, Barcelona",4 bed 118 m² Floor 8 exterior with lift 
352,"795,000€","Flat / Apartment in via Laietana, Sant Pere - Santa Caterina i la Ribera, Barcelona",4 bed 140 m² Mezzanine exterior with lift 
353,"420,000€","Flat / Apartment in calle de València, L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 85 m² Floor 2 exterior with lift 
354,"1,400,000€","Flat / Apartment in calle de Muntaner, Sant Gervasi - Galvany, Barcelona",5 bed 200 m² Floor 2 exterior with lift 
355,"365,000€","Flat / Apartment in calle de Joan Güell, Sants, Barcelona",3 bed 88 m² Floor 4 exterior with lift 
356,"595,000€","Flat / Apartment in buenos aires, 46, L'Antiga Esquerra de l'Eixample, Barcelona",2 bed 139 m² Floor 2 exterior with lift 
357,"480,000€","Flat / Apartment in calle Pintor Ribalta, 13, La Maternitat i Sant Ramon, Barcelona",3 bed 104 m² Floor 2 exterior with lift 
358,"255,000€","Penthouse in paseo de la Zona Franca, La Marina del Port, Barcelona",2 bed 59 m² Floor 9  with lift 
359,"165,000€","Flat / Apartment in Sant Antoni, Barcelona",1 bed 46 m² Ground floor interior with lift 
360,"369,000€","Flat / Apartment in calle de Valencia, La Nova Esquerra de l'Eixample, Barcelona",2 bed 71 m² Floor 4 exterior with lift 
361,"745,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",4 bed 136 m² Floor 2 exterior with lift 
362,"650,000€","Penthouse in Vila de Gràcia, Barcelona",3 bed 99 m² Floor 6 exterior with lift 
363,"650,000€","Penthouse in La Dreta de l'Eixample, Barcelona",3 bed 99 m² Floor 6 exterior with lift 
364,"1,700,000€","Duplex in La Sagrada Família, Barcelona",4 bed 800 m² Ground floor exterior with lift 
365,"750,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 133 m² Floor 2 exterior with lift 
366,"1,450,000€","Flat / Apartment in La Sagrada Família, Barcelona",3 bed 385 m² Ground floor exterior without lift 
367,"230,000€","Flat / Apartment in calle de Ruiz de Padrón, El Camp de l'Arpa del Clot, Barcelona",3 bed 75 m² Mezzanine interior with lift 
368,"565,000€","Flat / Apartment in calle d'Aragó, La Dreta de l'Eixample, Barcelona",2 bed 105 m² Floor 5 exterior with lift 
369,"390,000€","Flat / Apartment in calle de Sardenya, 98, El Parc i la Llacuna del Poblenou, Barcelona",1 bed 62 m² Floor 1 exterior with lift 
370,"290,000€","Flat / Apartment in calle dels Escultors Claperós, El Clot, Barcelona",3 bed 84 m² Floor 1 exterior without lift 
371,"525,000€","Flat / Apartment in calle de Can Bruixa, Les Corts, Barcelona",4 bed 101 m² Floor 2 exterior with lift 
372,"375,000€","Flat / Apartment in avenida de Madrid, Les Corts, Barcelona",3 bed 92 m² Floor 6 exterior with lift 
373,"365,000€","Flat / Apartment in calle de Joan Güell, Les Corts, Barcelona",3 bed 88 m² Floor 4 exterior with lift 
374,"209,000€","Flat / Apartment in calle de Mallorca, 643, El Clot, Barcelona",2 bed 45 m² Floor 2 exterior with lift 
375,"199,900€","Flat / Apartment in calle dels Enamorats, La Sagrada Família, Barcelona",1 bed 59 m² Floor 1 exterior with lift 
376,"795,000€","Semi-detached house in calle de Miquel dels Sants Oliver, Can Baró, Barcelona",4 bed 250 m² 
377,"389,000€","Flat / Apartment in calle de Sepúlveda, Sant Antoni, Barcelona",3 bed 85 m² Floor 2 exterior with lift 
378,"675,000€","Flat / Apartment in calle de la Marina, La Sagrada Família, Barcelona",2 bed 93 m² Mezzanine exterior with lift 
379,"1,300,000€","Flat / Apartment in avenida Diagonal, Sant Gervasi - Galvany, Barcelona",3 bed 204 m² Floor 4  with lift 
380,"307,000€","Flat / Apartment in calle de Biscaia, Navas, Barcelona",4 bed 87 m² Floor 3 exterior with lift 
381,"269,000€","Flat / Apartment in avenida de la Mare de Déu de Montserrat, El Guinardó, Barcelona",3 bed 76 m² Floor 4 exterior with lift 
382,"339,000€","Flat / Apartment in calle de Sardenya, La Sagrada Família, Barcelona",3 bed 85 m² Floor 2 exterior with lift 
383,"765,000€","Flat / Apartment in GIRONA, La Dreta de l'Eixample, Barcelona",4 bed 179 m² Floor 2 exterior with lift 
384,"710,000€","Flat / Apartment in calle d'Aribau, L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 149 m² Floor 3 exterior with lift 
385,"280,000€","Flat / Apartment in calle de Caballero, Les Corts, Barcelona",1 bed 51 m² Floor 1 exterior with lift 
386,"695,000€","Flat / Apartment in calle De Descartes, Sant Gervasi - Galvany, Barcelona",4 bed 152 m² Floor 3 exterior with lift 
387,"359,000€","Flat / Apartment in calle de Calàbria, Sant Antoni, Barcelona",3 bed 84 m² Floor 1 exterior with lift 
388,"598,000€","Flat / Apartment in calle de Sol i Padrís, Sarrià, Barcelona",3 bed 92 m² Ground floor exterior with lift 
389,"365,000€","Flat / Apartment in calle de Viladomat, La Nova Esquerra de l'Eixample, Barcelona",3 bed 75 m² Floor 4 exterior with lift 
390,"280,000€","Flat / Apartment in calle de Caballero, Les Corts, Barcelona",1 bed 51 m² Floor 1 exterior with lift 
391,"315,000€","Flat / Apartment in calle de Caballero, Les Corts, Barcelona",1 bed 49 m² Floor 2 exterior with lift 
392,"320,000€","Flat / Apartment in El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 80 m² Floor 3  with lift 
393,"305,000€","Flat / Apartment in calle de las Navas de Tolosa, Navas, Barcelona",3 bed 75 m²  exterior with lift 
394,"380,000€","Flat / Apartment in calle de las Navas de Tolosa, Navas, Barcelona",4 bed 115 m²  exterior with lift 
395,"320,000€","Flat / Apartment in calle del Vallespir, Sants, Barcelona",2 bed 83 m²  exterior with lift 
396,"599,000€","Flat / Apartment in calle de Casp, La Dreta de l'Eixample, Barcelona",2 bed 110 m²  exterior with lift 
397,"365,000€","Flat / Apartment in Sarrià, Barcelona",3 bed 85 m² Floor 1  without lift 
398,"393,000€","Flat / Apartment in El Raval, Barcelona",1 bed 100 m² Floor 1  with lift 
399,"535,000€","Flat / Apartment in Sant Antoni, Barcelona",2 bed 100 m² Floor 5 exterior with lift 
400,"380,000€","Flat / Apartment in paseo de la Zona Franca, La Marina del Port, Barcelona",5 bed 125 m²  exterior with lift 
401,"1,050,000€","Flat / Apartment in Passatge de Cardedeu, Vallcarca i els Penitents, Barcelona",5 bed 260 m² Floor 2 exterior with lift 
402,"239,000€","Flat / Apartment in calle de Josep Serrano, Can Baró, Barcelona",3 bed 70 m² Floor 1 interior with lift 
403,"1,790,000€","Flat / Apartment in calle de l'Abadessa Olzet, Pedralbes, Barcelona",4 bed 400 m² Floor 1 exterior with lift 
404,"349,000€","Flat / Apartment in La Sagrada Família, Barcelona",3 bed 89 m² Floor 5  with lift 
405,"1,150,000€","Flat / Apartment in plaza Comercial, Sant Pere - Santa Caterina i la Ribera, Barcelona",1 bed 111 m² Floor 1 exterior with lift 
406,"1,900,000€","Flat / Apartment in calle de la Diputació, L'Antiga Esquerra de l'Eixample, Barcelona",2 bed 149 m² Floor 6 exterior with lift 
407,"1,325,000€","Flat / Apartment in calle de la Diputació, L'Antiga Esquerra de l'Eixample, Barcelona",2 bed 149 m²  exterior with lift 
408,"345,000€","Flat / Apartment in calle d'Aragó, El Clot, Barcelona",4 bed 90 m² Floor 7 interior with lift 
409,"660,000€","Flat / Apartment in ronda de la Universitat, La Dreta de l'Eixample, Barcelona",3 bed 120 m²  exterior with lift 
410,"349,000€","Flat / Apartment in Sant Antoni, Barcelona",4 bed 190 m² Floor 1  without lift 
411,"460,000€","Flat / Apartment in avenida de Josep Tarradellas, L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 76 m² Floor 5 exterior with lift 
412,"2,000,000€","Flat / Apartment in calle de Bosch i Gimpera, Pedralbes, Barcelona",5 bed 270 m²  exterior with lift 
413,"2,500,000€","Flat / Apartment in paseo de Gràcia, La Dreta de l'Eixample, Barcelona",3 bed 140 m² Floor 1 exterior with lift 
414,"1,570,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",4 bed 197 m² Floor 4 exterior with lift 
415,"385,000€","Penthouse in Hostafrancs, Barcelona",2 bed 100 m² Floor 2 exterior without lift 
416,"759,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",3 bed 128 m² Floor 4 exterior with lift 
417,"356,000€","Flat / Apartment in calle de Cartellà, Vilapicina i la Torre Llobeta, Barcelona",4 bed 95 m² Floor 1  with lift 
418,"225,000€","Flat / Apartment in Navas, Barcelona",3 bed 65 m² Floor 6 exterior with lift 
419,"370,000€","Flat / Apartment in calle de la Riera Alta, 4, El Raval, Barcelona",2 bed 95 m² Floor 5 exterior with lift 
420,"230,000€","Flat / Apartment in calle de la Mare de Déu de Port, La Marina del Port, Barcelona",3 bed 81 m² Floor 2 exterior with lift 
421,"475,000€","Penthouse in calle de Sardenya, La Sagrada Família, Barcelona",3 bed 89 m² Floor 3 exterior with lift 
422,"132,000€","Flat / Apartment in La Barceloneta, Barcelona",1 bed 33 m² Ground floor exterior without lift 
423,"395,000€","Flat / Apartment in Horta, Barcelona",3 bed 118 m² Floor 2 exterior with lift 
424,"660,000€","Penthouse in calle de Bertran, El Putxet i el Farró, Barcelona",4 bed 131 m² Floor 4 exterior with lift 
425,"450,000€","Flat / Apartment in Pedralbes, Barcelona",2 bed 65 m² Floor 5 exterior with lift 
426,"1,395,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",5 bed 332 m² Floor 5 exterior with lift 
427,"440,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",2 bed 86 m² Floor 4 interior with lift 
428,"640,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",3 bed 100 m² Floor 4 exterior with lift 
429,"850,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 123 m² Floor 5 exterior with lift 
430,"179,000€","Flat / Apartment in calle de les Semoleres, Sant Pere - Santa Caterina i la Ribera, Barcelona",1 bed 40 m² Floor 2 exterior without lift 
431,"890,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 135 m² Floor 2 exterior with lift 
432,"1,495,000€","Duplex in La Dreta de l'Eixample, Barcelona",3 bed 158 m² Floor 10 exterior with lift 
433,"795,000€","Flat / Apartment in La Nova Esquerra de l'Eixample, Barcelona",4 bed 180 m² Floor 8 exterior with lift 
434,"220,000€","Penthouse in Sant Genís Dels Agudells - Montbau, Barcelona",1 bed 66 m² Floor 2  with lift 
435,"1,095,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",4 bed 208 m² Floor 1 exterior with lift 
436,"1,995,000€","Penthouse in La Dreta de l'Eixample, Barcelona",3 bed 227 m² Floor 9 exterior with lift 
437,"240,000€","Flat / Apartment in calle de Còrsega, 600, La Sagrada Família, Barcelona",1 bed 85 m² Ground floor exterior with lift 
438,"860,000€","House in calle d'Aiguallonga, 20, Pedralbes, Barcelona",4 bed 190 m² 
439,"160,000€","Flat / Apartment in calle de l'Encarnació, El Camp d'En Grassot i Gràcia Nova, Barcelona",2 bed 60 m² Floor 1 exterior without lift 
440,"220,000€","Flat / Apartment in calle del Guadiana, NN, Sants, Barcelona",3 bed 60 m² Floor 3 exterior with lift 
441,"375,000€","Flat / Apartment in calle del Notariat, El Raval, Barcelona",2 bed 96 m² Floor 1 exterior without lift 
442,"375,000€","Flat / Apartment in avenida de Madrid, Sants, Barcelona",3 bed 92 m² Floor 6 exterior with lift 
443,"240,000€","Flat / Apartment in calle de Josep Sangenís, La Teixonera, Barcelona",2 bed 78 m²  exterior with lift 
444,"339,500€","Flat / Apartment in calle de Galileu, Les Corts, Barcelona",3 bed 76 m² Floor 3 exterior with lift 
445,"695,000€","Penthouse in calle de Sant Antoni Maria Claret, La Sagrada Família, Barcelona",4 bed 180 m² Floor 9 exterior with lift 
446,"255,000€","Flat / Apartment in calle del Comandant Benítez, La Maternitat i Sant Ramon, Barcelona",4 bed 78 m² Ground floor interior with lift 
447,"200,000€","Flat / Apartment in Carders, Sant Pere - Santa Caterina i la Ribera, Barcelona",2 bed 64 m² Floor 2 exterior with lift 
448,"1,010,000€","Flat / Apartment in Les Corts, Barcelona",4 bed 143 m² Floor 3 exterior with lift 
449,"755,000€","Flat / Apartment in hurtado, 7, El Putxet i el Farró, Barcelona",3 bed 207 m² Ground floor interior with lift 
450,"990,000€","Duplex in Banys Nous, 11, El Gòtic, Barcelona",5 bed 175 m² Floor 3 exterior with lift 
451,"670,000€","Flat / Apartment in Sant Gervasi - La Bonanova, Barcelona",4 bed 124 m²   with lift 
452,"1,450,000€","Detached house in calle d'Alcolea, Sants, Barcelona",4 bed 480 m² 
453,"598,000€","Detached house in calle del Tenor Masini, Sants, Barcelona",3 bed 242 m² 
454,"495,000€","Flat / Apartment in Les Corts, Barcelona",2 bed 72 m² Floor 2 exterior with lift 
455,"2,300,000€","Flat / Apartment in calle de Pau Claris, La Dreta de l'Eixample, Barcelona",3 bed 265 m² Floor 1 exterior with lift 
456,"318,000€","Flat / Apartment in calle de Sant Pere Més Alt, Sant Pere - Santa Caterina i la Ribera, Barcelona",3 bed 81 m² Floor 2  without lift 
457,"780,000€","Flat / Apartment in calle de Calvet, Sant Gervasi - Galvany, Barcelona",4 bed 132 m² Floor 6 exterior with lift 
458,"699,000€","Flat / Apartment in calle del Comte d'Urgell, L'Antiga Esquerra de l'Eixample, Barcelona",2 bed 105 m² Floor 1 exterior with lift 
