,prices,address,description
736,"308,000€","Flat / Apartment in El Guinardó, Barcelona",2 bed 56 m²  exterior with lift 
737,"387,000€","Penthouse in El Guinardó, Barcelona",2 bed 67 m²  exterior with lift 
738,"601,500€","Flat / Apartment in paseo de Taulat, 179, El Poblenou, Barcelona",4 bed 115 m² Floor 1 exterior with lift 
739,"285,000€","Flat / Apartment in calle Clot, El Clot, Barcelona",2 bed 70 m² Ground floor exterior with lift 
740,"641,000€","Flat / Apartment in calle Balmes, 262, Sant Gervasi - Galvany, Barcelona",2 bed 70 m²  exterior with lift 
741,"665,000€","Flat / Apartment in calle Balmes, 262, Sant Gervasi - Galvany, Barcelona",2 bed 73 m²  exterior with lift 
742,"633,000€","Flat / Apartment in calle Balmes, 262, Sant Gervasi - Galvany, Barcelona",2 bed 70 m²  exterior with lift 
743,"656,000€","Flat / Apartment in calle Balmes, 262, Sant Gervasi - Galvany, Barcelona",2 bed 73 m²  exterior with lift 
744,"674,000€","Flat / Apartment in calle Balmes, 262, Sant Gervasi - Galvany, Barcelona",2 bed 73 m²  exterior with lift 
745,"298,400€","Studio flat in calle Tagamanent, 5, Vila de Gràcia, Barcelona",65 m² Ground floor exterior with lift 
746,"295,000€","Flat / Apartment in calle Regás, 28, Sant Gervasi - Galvany, Barcelona",1 bed 70 m² Ground floor exterior with lift 
747,"622,250€","Flat / Apartment in calle Josep Torres, NN, Vila de Gràcia, Barcelona",2 bed 90 m² Ground floor exterior with lift 
748,"523,450€","Flat / Apartment in calle Josep Torres, NN, Vila de Gràcia, Barcelona",1 bed 71 m² Ground floor exterior with lift 
749,"298,000€","Flat / Apartment in El Poblenou, Barcelona",1 bed 60 m²   with lift 
750,"443,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 73 m²   with lift 
751,"499,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 82 m²   with lift 
752,"490,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 76 m²   with lift 
753,"402,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 73 m²   with lift 
754,"464,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 82 m²   with lift 
755,"457,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 76 m²   with lift 
756,"397,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 73 m²   with lift 
757,"459,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 82 m²   with lift 
758,"452,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 76 m²   with lift 
759,"392,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 73 m²   with lift 
760,"427,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 82 m²   with lift 
761,"441,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 76 m²   with lift 
762,"434,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 79 m²   with lift 
763,"378,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 73 m²   with lift 
764,"416,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 82 m²   with lift 
765,"433,000€","Flat / Apartment in El Poblenou, Barcelona",2 bed 76 m²   with lift 
766,"375,000€","Flat / Apartment in calle gran de sant Andreu, 204, Sant Andreu, Barcelona",2 bed 86 m²  exterior with lift 
767,"462,000€","Flat / Apartment in calle Pujades, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",3 bed 73 m² Floor 5 exterior with lift 
768,"778,000€","Duplex in calle Teodor Llorente, 17, El Guinardó, Barcelona",4 bed 187 m² Ground floor exterior with lift 
769,"385,000€","Duplex in avenida Mare de Déu de Montserrat, 174, El Guinardó, Barcelona",2 bed 107 m²  exterior with lift 
770,"308,000€","Flat / Apartment in avenida Mare de Déu de Montserrat, 174, El Guinardó, Barcelona",2 bed 56 m²  exterior with lift 
771,"290,000€","Flat / Apartment in avenida Mare de Déu de Montserrat, 174, El Guinardó, Barcelona",2 bed 56 m²  exterior with lift 
772,"390,000€","Penthouse in avenida Mare de Déu de Montserrat, 174, El Guinardó, Barcelona",2 bed 67 m²  exterior with lift 
773,"387,000€","Penthouse in avenida Mare de Déu de Montserrat, 174, El Guinardó, Barcelona",2 bed 67 m²  exterior with lift 
774,"395,000€","Duplex in avenida Mare de Déu de Montserrat, 174, El Guinardó, Barcelona",2 bed 111 m²  exterior with lift 
775,"330,000€","Flat / Apartment in avenida Mare de Déu de Montserrat, 174, El Guinardó, Barcelona",2 bed 56 m²  exterior with lift 
776,"820,000€","Flat / Apartment in calle Numància, 163, Les Corts, Barcelona",3 bed 120 m² Floor 1 exterior with lift 
777,"645,000€","Flat / Apartment in calle Sardenya, El Fort Pienc, Barcelona",3 bed 108 m²  exterior with lift 
778,"1,120,000€","Penthouse in calle Sardenya, El Fort Pienc, Barcelona",4 bed 170 m²  exterior with lift 
779,"650,000€","Flat / Apartment in calle Sardenya, El Fort Pienc, Barcelona",3 bed 111 m²  exterior with lift 
780,"425,000€","Flat / Apartment in calle Nàpols, NN, El Camp d'En Grassot i Gràcia Nova, Barcelona",2 bed 75 m² Floor 2 exterior with lift 
781,"450,000€","Flat / Apartment in calle Nàpols, NN, El Camp d'En Grassot i Gràcia Nova, Barcelona",2 bed 75 m² Floor 4 exterior with lift 
782,"445,000€","Flat / Apartment in calle Nàpols, NN, El Camp d'En Grassot i Gràcia Nova, Barcelona",2 bed 74 m² Floor 4 exterior with lift 
783,"440,000€","Flat / Apartment in calle Nàpols, NN, El Camp d'En Grassot i Gràcia Nova, Barcelona",2 bed 75 m² Floor 3 exterior with lift 
784,"895,000€","Penthouse in calle Nàpols, NN, El Camp d'En Grassot i Gràcia Nova, Barcelona",3 bed 134 m²  exterior with lift 
785,"930,000€","Penthouse in calle Nàpols, NN, El Camp d'En Grassot i Gràcia Nova, Barcelona",3 bed 140 m²  exterior with lift 
786,"705,000€","Flat / Apartment in paseo de Taulat, 179, El Poblenou, Barcelona",4 bed 113 m² Floor 1 exterior with lift 
787,"305,000€","Duplex in calle Varsovia, 137, El Guinardó, Barcelona",2 bed 62 m² Floor 2 exterior with lift 
788,"240,000€","Flat / Apartment in calle Varsovia, 137, El Guinardó, Barcelona",1 bed 45 m² Floor 1 exterior with lift 
789,"250,000€","Flat / Apartment in calle Varsovia, 137, El Guinardó, Barcelona",1 bed 45 m² Floor 2 exterior with lift 
790,"315,000€","Flat / Apartment in calle Varsovia, 137, El Guinardó, Barcelona",2 bed 63 m² Floor 2 exterior with lift 
791,"305,000€","Flat / Apartment in calle Varsovia, 137, El Guinardó, Barcelona",2 bed 63 m² Floor 1 exterior with lift 
792,"650,000€","Flat / Apartment in calle Regás, 28, Sant Gervasi - Galvany, Barcelona",3 bed 90 m² Floor 1 exterior with lift 
793,"1,125,000€","Flat / Apartment in calle Regás, 28, Sant Gervasi - Galvany, Barcelona",3 bed 130 m² Ground floor exterior with lift 
794,"1,195,000€","Flat / Apartment in calle tuset, 13, Sant Gervasi - Galvany, Barcelona",4 bed 146 m² Floor 2 exterior with lift 
795,"442,000€","Flat / Apartment in calle Escorial, NN, Vila de Gràcia, Barcelona",3 bed 92 m² Floor 1 exterior with lift 
796,"394,000€","Flat / Apartment in calle Pallars, 286, El Poblenou, Barcelona",2 bed 63 m² Floor 2 exterior with lift 
797,"222,500€","Flat / Apartment in pasaje de llivia, 52, El Guinardó, Barcelona",2 bed 57 m²  exterior with lift 
798,"248,000€","Flat / Apartment in pasaje de llivia, 52, El Guinardó, Barcelona",2 bed 65 m²  exterior with lift 
799,"371,000€","Flat / Apartment in calle Pujades, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",2 bed 70 m² Floor 1 exterior with lift 
800,"647,800€","Penthouse in calle Roger de Flor, 236, La Dreta de l'Eixample, Barcelona",3 bed 103 m²  exterior with lift 
801,"638,000€","Flat / Apartment in calle Milans, 4, El Gòtic, Barcelona",2 bed 79 m² Floor 2 exterior with lift 
802,"571,000€","Flat / Apartment in calle Milans, 4, El Gòtic, Barcelona",2 bed 69 m² Floor 2 exterior with lift 
803,"661,000€","Flat / Apartment in calle Milans, 4, El Gòtic, Barcelona",2 bed 79 m² Floor 2 exterior with lift 
804,"510,000€","Flat / Apartment in calle Milans, 4, El Gòtic, Barcelona",2 bed 59 m² Floor 2 exterior with lift 
805,"694,000€","Flat / Apartment in calle Milans, 4, El Gòtic, Barcelona",3 bed 88 m² Floor 2 exterior with lift 
806,"483,000€","Flat / Apartment in calle Milans, 4, El Gòtic, Barcelona",2 bed 79 m² Mezzanine exterior with lift 
807,"431,000€","Flat / Apartment in calle Milans, 4, El Gòtic, Barcelona",2 bed 71 m² Mezzanine exterior with lift 
808,"498,000€","Flat / Apartment in calle Milans, 4, El Gòtic, Barcelona",2 bed 82 m² Mezzanine exterior with lift 
809,"357,000€","Flat / Apartment in calle Milans, 4, El Gòtic, Barcelona",2 bed 56 m² Mezzanine exterior with lift 
810,"533,000€","Flat / Apartment in calle Milans, 4, El Gòtic, Barcelona",2 bed 90 m² Mezzanine exterior with lift 
811,"510,000€","Flat / Apartment in calle Numància, 55, Les Corts, Barcelona",2 bed 72 m² Floor 2 exterior with lift 
812,"1,253,000€","Flat / Apartment in calle Hort de la Vila, 27, 29, Sarrià, Barcelona",4 bed 154 m² Floor 1 exterior with lift 
813,"978,000€","Flat / Apartment in calle Hort de la Vila, 27, 29, Sarrià, Barcelona",3 bed 117 m² Floor 1 exterior with lift 
814,"545,000€","Flat / Apartment in calle Hort de la Vila, 27, 29, Sarrià, Barcelona",2 bed 86 m² Ground floor exterior with lift 
815,"480,000€","Penthouse in calle Alt de Pedrell, 28, La Font d'En Fargues, Barcelona",3 bed 98 m²  exterior with lift 
816,"320,000€","Flat / Apartment in calle Alt de Pedrell, 28, La Font d'En Fargues, Barcelona",2 bed 68 m² Floor 1 exterior with lift 
817,"584,000€","Flat / Apartment in calle Alt de Pedrell, 28, La Font d'En Fargues, Barcelona",4 bed 130 m² Floor 2 exterior with lift 
818,"595,000€","Duplex in calle Independencia, 311, El Camp de l'Arpa del Clot, Barcelona",3 bed 102 m² Floor 4 exterior with lift 
819,"305,000€","Flat / Apartment in calle Independencia, 311, El Camp de l'Arpa del Clot, Barcelona",2 bed 52 m² Floor 1 exterior with lift 
820,"300,000€","Flat / Apartment in calle Independencia, 311, El Camp de l'Arpa del Clot, Barcelona",2 bed 52 m² Floor 2 exterior with lift 
821,"305,000€","Flat / Apartment in calle Independencia, 311, El Camp de l'Arpa del Clot, Barcelona",2 bed 52 m² Floor 3 exterior with lift 
822,"310,000€","Flat / Apartment in calle Independencia, 311, El Camp de l'Arpa del Clot, Barcelona",2 bed 52 m² Floor 2 exterior with lift 
823,"315,000€","Flat / Apartment in calle Independencia, 311, El Camp de l'Arpa del Clot, Barcelona",2 bed 52 m² Floor 3 exterior with lift 
824,"295,000€","Flat / Apartment in calle Independencia, 311, El Camp de l'Arpa del Clot, Barcelona",2 bed 52 m² Floor 1 exterior with lift 
825,"500,000€","Flat / Apartment in ronda del Guinardó, NN, El Guinardó, Barcelona",3 bed 94 m²  exterior with lift 
826,"650,000€","Flat / Apartment in ronda del Guinardó, NN, El Guinardó, Barcelona",4 bed 114 m²  exterior with lift 
827,"350,000€","Flat / Apartment in ronda del Guinardó, NN, El Guinardó, Barcelona",2 bed 62 m²  exterior with lift 
828,"495,000€","Flat / Apartment in calle Numància, 55, Les Corts, Barcelona",2 bed 72 m² Floor 1 interior with lift 
829,"795,000€","Duplex in calle Numància, 55, Les Corts, Barcelona",3 bed 125 m² Ground floor interior with lift 
830,"290,000€","Flat / Apartment in El Guinardó, Barcelona",2 bed 55 m²  exterior with lift 
831,"758,000€","Flat / Apartment in calle Aragó, 118, La Nova Esquerra de l'Eixample, Barcelona",2 bed 129 m² Ground floor exterior with lift 
832,"977,500€","Flat / Apartment in calle Numància, 163, Les Corts, Barcelona",4 bed 127 m² Floor 1 exterior with lift 
833,"634,500€","Flat / Apartment in calle Numància, 163, Les Corts, Barcelona",2 bed 81 m² Ground floor exterior with lift 
834,"200,000€","Flat / Apartment in Sant Pere - Santa Caterina i la Ribera, Barcelona",1 bed 47 m² Ground floor exterior with lift 
835,"300,000€","Flat / Apartment in Sant Pere - Santa Caterina i la Ribera, Barcelona",1 bed 72 m² Ground floor exterior with lift 
836,"445,500€","Flat / Apartment in calle Sancho de Ávila, 41, El Parc i la Llacuna del Poblenou, Barcelona",1 bed 81 m² Ground floor exterior with lift 
837,"284,000€","Flat / Apartment in pasaje de llivia, 52, El Guinardó, Barcelona",3 bed 74 m²  exterior with lift 
838,"184,000€","Flat / Apartment in pasaje de llivia, 52, El Guinardó, Barcelona",1 bed 48 m²  exterior with lift 
839,"224,000€","Flat / Apartment in calle Art, 43, El Guinardó, Barcelona",2 bed 58 m² Floor 1 exterior with lift 
840,"437,000€","Flat / Apartment in calle de Marceŀlí, NN, La Vall d'Hebron - La Clota, Barcelona",3 bed 80 m²  exterior with lift 
841,"564,100€","Flat / Apartment in calle de Marceŀlí, NN, La Vall d'Hebron - La Clota, Barcelona",4 bed 107 m²  exterior with lift 
842,"275,000€","Flat / Apartment in calle de Marceŀlí, NN, La Vall d'Hebron - La Clota, Barcelona",2 bed 57 m²  exterior with lift 
843,"182,000€","Flat / Apartment in calle de Marceŀlí, NN, La Vall d'Hebron - La Clota, Barcelona",1 bed 46 m²  exterior with lift 
844,"340,000€","Flat / Apartment in calle d'Andalusia, 32, Sants, Barcelona",2 bed 76 m² Floor 1 exterior with lift 
845,"375,000€","Flat / Apartment in calle Sant Germa, 9, La Font de la Guatlla, Barcelona",3 bed 78 m²  exterior with lift 
846,"374,000€","Flat / Apartment in calle Sant Germa, 9, La Font de la Guatlla, Barcelona",2 bed 68 m²  exterior with lift 
847,"566,500€","Flat / Apartment in Travessera de Dalt, 97, La Salut, Barcelona",3 bed 109 m² 
848,"581,000€","Flat / Apartment in Travessera de Dalt, NN, La Salut, Barcelona",3 bed 122 m² 
849,"516,000€","Flat / Apartment in Travessera de Dalt, 97, La Salut, Barcelona",2 bed 91 m² 
850,"595,000€","Flat / Apartment in Travessera de Dalt, 97, La Salut, Barcelona",3 bed 109 m² 
851,"565,000€","Flat / Apartment in Travessera de Dalt, 97, La Salut, Barcelona",3 bed 106 m² 
852,"585,000€","Flat / Apartment in Travessera de Dalt, 97, La Salut, Barcelona",3 bed 109 m² 
853,"490,000€","Flat / Apartment in Travessera de Dalt, 97, La Salut, Barcelona",2 bed 91 m² 
854,"551,000€","Flat / Apartment in Travessera de Dalt, 97, La Salut, Barcelona",3 bed 106 m² 
855,"577,500€","Flat / Apartment in Travessera de Dalt, 97, La Salut, Barcelona",3 bed 109 m² 
856,"487,500€","Flat / Apartment in Travessera de Dalt, 97, La Salut, Barcelona",2 bed 91 m² 
857,"481,500€","Flat / Apartment in Travessera de Dalt, 97, La Salut, Barcelona",2 bed 91 m² 
858,"547,000€","Flat / Apartment in Travessera de Dalt, 97, La Salut, Barcelona",3 bed 111 m² 
859,"995,000€","Flat / Apartment in calle Numància, 55, Les Corts, Barcelona",4 bed 143 m² Floor 3 exterior with lift 
